Company,Date,Time
spectrum,2019-10-08,1:46 a.m.
spectrum,2019-10-08,7:06 p.m.
spectrum,2019-10-09,11:42 p.m.
spectrum,2019-10-09,11:42 p.m.
spectrum,2019-10-09,11:42 p.m.
spectrum,2019-10-11,12:30 a.m.
spectrum,2019-10-11,12:30 a.m.
spectrum,2019-10-11,10:34 a.m.
spectrum,2019-10-11,10:34 a.m.
spectrum,2019-10-11,10:34 a.m.
spectrum,2019-10-11,12:30 a.m.
spectrum,2019-10-12,2:26 a.m.
spectrum,2019-10-12,2:26 a.m.
spectrum,2019-10-12,2:26 a.m.
spectrum,2019-10-14,1:30 a.m.
spectrum,2019-10-14,10:46 p.m.
spectrum,2019-10-14,10:46 p.m.
spectrum,2019-10-14,1:30 a.m.
spectrum,2019-10-14,1:30 a.m.
spectrum,2019-10-14,10:46 p.m.
spectrum,2019-10-16,12:34 a.m.
spectrum,2019-10-16,12:34 a.m.
spectrum,2019-10-16,12:34 a.m.
spectrum,2019-10-17,12:26 a.m.
spectrum,2019-10-17,12:26 a.m.
spectrum,2019-10-17,12:26 a.m.
spectrum,2019-10-18,9:34 p.m.
spectrum,2019-10-18,12:46 a.m.
spectrum,2019-10-18,9:34 p.m.
spectrum,2019-10-18,12:46 a.m.
spectrum,2019-10-18,9:34 p.m.
spectrum,2019-10-18,12:46 a.m.
spectrum,2019-10-21,1:30 a.m.
spectrum,2019-10-21,1:30 a.m.
spectrum,2019-10-21,1:30 a.m.
spectrum,2019-10-22,12:30 a.m.
spectrum,2019-10-22,12:30 a.m.
spectrum,2019-10-22,8:46 p.m.
spectrum,2019-10-22,8:46 p.m.
spectrum,2019-10-22,12:30 a.m.
spectrum,2019-10-22,8:46 p.m.
spectrum,2019-10-24,12:34 a.m.
spectrum,2019-10-24,12:34 a.m.
spectrum,2019-10-24,12:34 a.m.
spectrum,2019-10-25,12:46 a.m.
spectrum,2019-10-25,12:46 a.m.
spectrum,2019-10-25,12:46 a.m.
spectrum,2019-10-28,2:46 a.m.
spectrum,2019-10-28,2:46 a.m.
spectrum,2019-10-28,2:46 a.m.
spectrum,2019-10-29,1:18 a.m.
spectrum,2019-10-29,1:18 a.m.
spectrum,2019-10-29,1:18 a.m.
spectrum,2019-10-30,10:02 p.m.
spectrum,2019-10-30,10:02 p.m.
spectrum,2019-10-30,10:02 p.m.
spectrum,2019-11-01,1:46 a.m.
spectrum,2019-11-01,1:46 a.m.
spectrum,2019-11-01,1:46 a.m.
spectrum,2019-11-04,9:30 p.m.
spectrum,2019-11-04,9:30 p.m.
spectrum,2019-11-04,9:30 p.m.
spectrum,2019-11-07,12:14 a.m.
spectrum,2019-11-07,12:14 a.m.
spectrum,2019-11-07,12:14 a.m.
spectrum,2019-11-08,12:30 a.m.
spectrum,2019-11-08,12:30 a.m.
spectrum,2019-11-08,12:30 a.m.
spectrum,2019-11-09,3:02 a.m.
spectrum,2019-11-09,3:02 a.m.
spectrum,2019-11-09,3:02 a.m.
spectrum,2019-11-11,12:18 a.m.
